"fusion id","record id","rl confidence score","rl cluster type","dataset name"
"fs-1120","rec-3163-org","0.9999750256538391","link","febrl4a"
"fs-1120","rec-3163-dup-0","0.9999750256538391","link","febrl4b"
"fs-1121","rec-1340-org","0.9999750256538391","link","febrl4a"
"fs-1121","rec-1340-dup-0","0.9999750256538391","link","febrl4b"
"fs-1122","rec-4875-org","0.9999749660491943","link","febrl4a"
"fs-1122","rec-4875-dup-0","0.9999749660491943","link","febrl4b"
"fs-1123","rec-4021-org","0.9999749660491943","link","febrl4a"
"fs-1123","rec-4021-dup-0","0.9999749660491943","link","febrl4b"
"fs-1124","rec-3917-org","0.9999749660491943","link","febrl4a"
"fs-1124","rec-3917-dup-0","0.9999749660491943","link","febrl4b"
"fs-1125","rec-3666-org","0.9999749660491943","link","febrl4a"
"fs-1125","rec-3666-dup-0","0.9999749660491943","link","febrl4b"
"fs-1126","rec-2924-org","0.9999749660491943","link","febrl4a"
"fs-1126","rec-2924-dup-0","0.9999749660491943","link","febrl4b"
"fs-1127","rec-153-org","0.9999749660491943","link","febrl4a"
"fs-1127","rec-153-dup-0","0.9999749660491943","link","febrl4b"
"fs-1128","rec-3904-org","0.9999749064445496","link","febrl4a"
"fs-1128","rec-3904-dup-0","0.9999749064445496","link","febrl4b"
"fs-1129","rec-2167-org","0.9999749064445496","link","febrl4a"
"fs-1129","rec-2167-dup-0","0.9999749064445496","link","febrl4b"
"fs-1130","rec-2018-org","0.9999749064445496","link","febrl4a"
"fs-1130","rec-2018-dup-0","0.9999749064445496","link","febrl4b"
"fs-1131","rec-199-org","0.9999749064445496","link","febrl4a"
"fs-1131","rec-199-dup-0","0.9999749064445496","link","febrl4b"
"fs-1132","rec-1088-org","0.9999749064445496","link","febrl4a"
"fs-1132","rec-1088-dup-0","0.9999749064445496","link","febrl4b"
"fs-1133","rec-4480-org","0.9999748468399048","link","febrl4a"
"fs-1133","rec-4480-dup-0","0.9999748468399048","link","febrl4b"
"fs-1134","rec-4473-org","0.9999748468399048","link","febrl4a"
"fs-1134","rec-4473-dup-0","0.9999748468399048","link","febrl4b"
"fs-1135","rec-2838-org","0.9999748468399048","link","febrl4a"
"fs-1135","rec-2838-dup-0","0.9999748468399048","link","febrl4b"
"fs-1136","rec-2667-org","0.9999748468399048","link","febrl4a"
"fs-1136","rec-2667-dup-0","0.9999748468399048","link","febrl4b"
"fs-1137","rec-2517-org","0.9999748468399048","link","febrl4a"
"fs-1137","rec-2517-dup-0","0.9999748468399048","link","febrl4b"
"fs-1138","rec-2086-org","0.9999748468399048","link","febrl4a"
"fs-1138","rec-2086-dup-0","0.9999748468399048","link","febrl4b"
"fs-1139","rec-1789-org","0.9999748468399048","link","febrl4a"
"fs-1139","rec-1789-dup-0","0.9999748468399048","link","febrl4b"
"fs-1140","rec-1467-org","0.9999748468399048","link","febrl4a"
"fs-1140","rec-1467-dup-0","0.9999748468399048","link","febrl4b"
"fs-1141","rec-3648-org","0.99997478723526","link","febrl4a"
"fs-1141","rec-3648-dup-0","0.99997478723526","link","febrl4b"
"fs-1142","rec-984-org","0.9999746680259705","link","febrl4a"
"fs-1142","rec-984-dup-0","0.9999746680259705","link","febrl4b"
"fs-1143","rec-365-org","0.9999746680259705","link","febrl4a"
"fs-1143","rec-365-dup-0","0.9999746680259705","link","febrl4b"
"fs-1144","rec-2452-org","0.9999746084213257","link","febrl4a"
"fs-1144","rec-2452-dup-0","0.9999746084213257","link","febrl4b"
"fs-1145","rec-4081-org","0.9999744892120361","link","febrl4a"
"fs-1145","rec-4081-dup-0","0.9999744892120361","link","febrl4b"
"fs-1146","rec-3253-org","0.9999744892120361","link","febrl4a"
"fs-1146","rec-3253-dup-0","0.9999744892120361","link","febrl4b"
"fs-1147","rec-3087-org","0.9999744892120361","link","febrl4a"
"fs-1147","rec-3087-dup-0","0.9999744892120361","link","febrl4b"
"fs-1148","rec-2949-org","0.9999744892120361","link","febrl4a"
"fs-1148","rec-2949-dup-0","0.9999744892120361","link","febrl4b"
"fs-1149","rec-2972-org","0.9999744296073914","link","febrl4a"
"fs-1149","rec-2972-dup-0","0.9999744296073914","link","febrl4b"
"fs-1150","rec-4662-org","0.9999743700027466","link","febrl4a"
"fs-1150","rec-4662-dup-0","0.9999743700027466","link","febrl4b"
"fs-1151","rec-4035-org","0.9999743700027466","link","febrl4a"
"fs-1151","rec-4035-dup-0","0.9999743700027466","link","febrl4b"
"fs-1152","rec-2523-org","0.9999743700027466","link","febrl4a"
"fs-1152","rec-2523-dup-0","0.9999743700027466","link","febrl4b"
"fs-1153","rec-4936-org","0.9999743103981018","link","febrl4a"
"fs-1153","rec-4936-dup-0","0.9999743103981018","link","febrl4b"
"fs-1154","rec-451-org","0.9999743103981018","link","febrl4a"
"fs-1154","rec-451-dup-0","0.9999743103981018","link","febrl4b"
"fs-1155","rec-2460-org","0.9999743103981018","link","febrl4a"
"fs-1155","rec-2460-dup-0","0.9999743103981018","link","febrl4b"
"fs-1156","rec-568-org","0.999974250793457","link","febrl4a"
"fs-1156","rec-568-dup-0","0.999974250793457","link","febrl4b"
"fs-1157","rec-479-org","0.999974250793457","link","febrl4a"
"fs-1157","rec-479-dup-0","0.999974250793457","link","febrl4b"
"fs-1158","rec-4456-org","0.999974250793457","link","febrl4a"
"fs-1158","rec-4456-dup-0","0.999974250793457","link","febrl4b"
"fs-1159","rec-3351-org","0.999974250793457","link","febrl4a"
"fs-1159","rec-3351-dup-0","0.999974250793457","link","febrl4b"
"fs-1160","rec-3287-org","0.999974250793457","link","febrl4a"
"fs-1160","rec-3287-dup-0","0.999974250793457","link","febrl4b"
"fs-1161","rec-2995-org","0.999974250793457","link","febrl4a"
"fs-1161","rec-2995-dup-0","0.999974250793457","link","febrl4b"
"fs-1162","rec-2175-org","0.999974250793457","link","febrl4a"
"fs-1162","rec-2175-dup-0","0.999974250793457","link","febrl4b"
"fs-1163","rec-1624-org","0.999974250793457","link","febrl4a"
"fs-1163","rec-1624-dup-0","0.999974250793457","link","febrl4b"
"fs-1164","rec-4440-org","0.9999741911888123","link","febrl4a"
"fs-1164","rec-4440-dup-0","0.9999741911888123","link","febrl4b"
"fs-1165","rec-4052-org","0.9999741911888123","link","febrl4a"
"fs-1165","rec-4052-dup-0","0.9999741911888123","link","febrl4b"
"fs-1166","rec-2854-org","0.9999741911888123","link","febrl4a"
"fs-1166","rec-2854-dup-0","0.9999741911888123","link","febrl4b"
"fs-1167","rec-2694-org","0.9999741911888123","link","febrl4a"
"fs-1167","rec-2694-dup-0","0.9999741911888123","link","febrl4b"
"fs-1168","rec-1355-org","0.9999741911888123","link","febrl4a"
"fs-1168","rec-1355-dup-0","0.9999741911888123","link","febrl4b"
"fs-1169","rec-727-org","0.9999741315841675","link","febrl4a"
"fs-1169","rec-727-dup-0","0.9999741315841675","link","febrl4b"
"fs-1170","rec-2568-org","0.9999741315841675","link","febrl4a"
"fs-1170","rec-2568-dup-0","0.9999741315841675","link","febrl4b"
"fs-1171","rec-2446-org","0.9999741315841675","link","febrl4a"
"fs-1171","rec-2446-dup-0","0.9999741315841675","link","febrl4b"
"fs-1172","rec-194-org","0.9999741315841675","link","febrl4a"
"fs-1172","rec-194-dup-0","0.9999741315841675","link","febrl4b"
"fs-1173","rec-1047-org","0.9999741315841675","link","febrl4a"
"fs-1173","rec-1047-dup-0","0.9999741315841675","link","febrl4b"
"fs-1174","rec-4769-org","0.9999740719795227","link","febrl4a"
"fs-1174","rec-4769-dup-0","0.9999740719795227","link","febrl4b"
"fs-1175","rec-306-org","0.9999740719795227","link","febrl4a"
"fs-1175","rec-306-dup-0","0.9999740719795227","link","febrl4b"
"fs-1176","rec-2612-org","0.9999740719795227","link","febrl4a"
"fs-1176","rec-2612-dup-0","0.9999740719795227","link","febrl4b"
"fs-1177","rec-2498-org","0.9999740719795227","link","febrl4a"
"fs-1177","rec-2498-dup-0","0.9999740719795227","link","febrl4b"
"fs-1178","rec-1577-org","0.9999740719795227","link","febrl4a"
"fs-1178","rec-1577-dup-0","0.9999740719795227","link","febrl4b"
"fs-1179","rec-4880-org","0.9999740123748779","link","febrl4a"
"fs-1179","rec-4880-dup-0","0.9999740123748779","link","febrl4b"
"fs-1180","rec-4082-org","0.9999740123748779","link","febrl4a"
"fs-1180","rec-4082-dup-0","0.9999740123748779","link","febrl4b"
"fs-1181","rec-1504-org","0.9999740123748779","link","febrl4a"
"fs-1181","rec-1504-dup-0","0.9999740123748779","link","febrl4b"
"fs-1182","rec-1423-org","0.9999740123748779","link","febrl4a"
"fs-1182","rec-1423-dup-0","0.9999740123748779","link","febrl4b"
"fs-1183","rec-1376-org","0.9999740123748779","link","febrl4a"
"fs-1183","rec-1376-dup-0","0.9999740123748779","link","febrl4b"
"fs-1184","rec-1245-org","0.9999740123748779","link","febrl4a"
"fs-1184","rec-1245-dup-0","0.9999740123748779","link","febrl4b"
"fs-1185","rec-774-org","0.9999739527702332","link","febrl4a"
"fs-1185","rec-774-dup-0","0.9999739527702332","link","febrl4b"
"fs-1186","rec-3763-org","0.9999738931655884","link","febrl4a"
"fs-1186","rec-3763-dup-0","0.9999738931655884","link","febrl4b"
"fs-1187","rec-2897-org","0.9999738931655884","link","febrl4a"
"fs-1187","rec-2897-dup-0","0.9999738931655884","link","febrl4b"
"fs-1188","rec-888-org","0.9999738335609436","link","febrl4a"
"fs-1188","rec-888-dup-0","0.9999738335609436","link","febrl4b"
"fs-1189","rec-4072-org","0.9999738335609436","link","febrl4a"
"fs-1189","rec-4072-dup-0","0.9999738335609436","link","febrl4b"
"fs-1190","rec-2231-org","0.9999738335609436","link","febrl4a"
"fs-1190","rec-2231-dup-0","0.9999738335609436","link","febrl4b"
"fs-1191","rec-1733-org","0.9999738335609436","link","febrl4a"
"fs-1191","rec-1733-dup-0","0.9999738335609436","link","febrl4b"
"fs-1192","rec-4363-org","0.9999737739562988","link","febrl4a"
"fs-1192","rec-4363-dup-0","0.9999737739562988","link","febrl4b"
"fs-1193","rec-3647-org","0.9999737739562988","link","febrl4a"
"fs-1193","rec-3647-dup-0","0.9999737739562988","link","febrl4b"
"fs-1194","rec-3597-org","0.9999737739562988","link","febrl4a"
"fs-1194","rec-3597-dup-0","0.9999737739562988","link","febrl4b"
"fs-1195","rec-3259-org","0.9999737739562988","link","febrl4a"
"fs-1195","rec-3259-dup-0","0.9999737739562988","link","febrl4b"
"fs-1196","rec-1951-org","0.9999737739562988","link","febrl4a"
"fs-1196","rec-1951-dup-0","0.9999737739562988","link","febrl4b"
"fs-1197","rec-1533-org","0.9999737739562988","link","febrl4a"
"fs-1197","rec-1533-dup-0","0.9999737739562988","link","febrl4b"
"fs-1198","rec-15-org","0.9999737739562988","link","febrl4a"
"fs-1198","rec-15-dup-0","0.9999737739562988","link","febrl4b"
"fs-1199","rec-1261-org","0.9999737739562988","link","febrl4a"
"fs-1199","rec-1261-dup-0","0.9999737739562988","link","febrl4b"
"fs-1200","rec-1139-org","0.9999737739562988","link","febrl4a"
"fs-1200","rec-1139-dup-0","0.9999737739562988","link","febrl4b"
"fs-1201","rec-3069-org","0.999973714351654","link","febrl4a"
"fs-1201","rec-3069-dup-0","0.999973714351654","link","febrl4b"
"fs-1202","rec-1874-org","0.999973714351654","link","febrl4a"
"fs-1202","rec-1874-dup-0","0.999973714351654","link","febrl4b"
"fs-1203","rec-1114-org","0.999973714351654","link","febrl4a"
"fs-1203","rec-1114-dup-0","0.999973714351654","link","febrl4b"
"fs-1204","rec-942-org","0.9999736547470093","link","febrl4a"
"fs-1204","rec-942-dup-0","0.9999736547470093","link","febrl4b"
"fs-1205","rec-508-org","0.9999736547470093","link","febrl4a"
"fs-1205","rec-508-dup-0","0.9999736547470093","link","febrl4b"
"fs-1206","rec-4966-org","0.9999736547470093","link","febrl4a"
"fs-1206","rec-4966-dup-0","0.9999736547470093","link","febrl4b"
"fs-1207","rec-4311-org","0.9999736547470093","link","febrl4a"
"fs-1207","rec-4311-dup-0","0.9999736547470093","link","febrl4b"
"fs-1208","rec-402-org","0.9999736547470093","link","febrl4a"
"fs-1208","rec-402-dup-0","0.9999736547470093","link","febrl4b"
"fs-1209","rec-3610-org","0.9999736547470093","link","febrl4a"
"fs-1209","rec-3610-dup-0","0.9999736547470093","link","febrl4b"
"fs-1210","rec-3244-org","0.9999736547470093","link","febrl4a"
"fs-1210","rec-3244-dup-0","0.9999736547470093","link","febrl4b"
"fs-1211","rec-3034-org","0.9999736547470093","link","febrl4a"
"fs-1211","rec-3034-dup-0","0.9999736547470093","link","febrl4b"
"fs-1212","rec-2628-org","0.9999736547470093","link","febrl4a"
"fs-1212","rec-2628-dup-0","0.9999736547470093","link","febrl4b"
"fs-1213","rec-249-org","0.9999736547470093","link","febrl4a"
"fs-1213","rec-249-dup-0","0.9999736547470093","link","febrl4b"
"fs-1214","rec-1949-org","0.9999736547470093","link","febrl4a"
"fs-1214","rec-1949-dup-0","0.9999736547470093","link","febrl4b"
"fs-1215","rec-3939-org","0.9999735951423645","link","febrl4a"
"fs-1215","rec-3939-dup-0","0.9999735951423645","link","febrl4b"
"fs-1216","rec-1977-org","0.9999735355377197","link","febrl4a"
"fs-1216","rec-1977-dup-0","0.9999735355377197","link","febrl4b"
"fs-1217","rec-3946-org","0.999973475933075","link","febrl4a"
"fs-1217","rec-3946-dup-0","0.999973475933075","link","febrl4b"
"fs-1218","rec-4947-org","0.9999734163284302","link","febrl4a"
"fs-1218","rec-4947-dup-0","0.9999734163284302","link","febrl4b"
"fs-1219","rec-1326-org","0.9999734163284302","link","febrl4a"
"fs-1219","rec-1326-dup-0","0.9999734163284302","link","febrl4b"
"fs-1220","rec-4758-org","0.9999733567237854","link","febrl4a"
"fs-1220","rec-4758-dup-0","0.9999733567237854","link","febrl4b"
"fs-1221","rec-4704-org","0.9999733567237854","link","febrl4a"
"fs-1221","rec-4704-dup-0","0.9999733567237854","link","febrl4b"
"fs-1222","rec-4604-org","0.9999733567237854","link","febrl4a"
"fs-1222","rec-4604-dup-0","0.9999733567237854","link","febrl4b"
"fs-1223","rec-4136-org","0.9999733567237854","link","febrl4a"
"fs-1223","rec-4136-dup-0","0.9999733567237854","link","febrl4b"
"fs-1224","rec-3501-org","0.9999733567237854","link","febrl4a"
"fs-1224","rec-3501-dup-0","0.9999733567237854","link","febrl4b"
"fs-1225","rec-1878-org","0.9999733567237854","link","febrl4a"
"fs-1225","rec-1878-dup-0","0.9999733567237854","link","febrl4b"
"fs-1226","rec-1159-org","0.9999733567237854","link","febrl4a"
"fs-1226","rec-1159-dup-0","0.9999733567237854","link","febrl4b"
"fs-1227","rec-200-org","0.9999732971191406","link","febrl4a"
"fs-1227","rec-200-dup-0","0.9999732971191406","link","febrl4b"
"fs-1228","rec-866-org","0.9999732375144958","link","febrl4a"
"fs-1228","rec-866-dup-0","0.9999732375144958","link","febrl4b"
"fs-1229","rec-676-org","0.9999732375144958","link","febrl4a"
"fs-1229","rec-676-dup-0","0.9999732375144958","link","febrl4b"
"fs-1230","rec-652-org","0.9999732375144958","link","febrl4a"
"fs-1230","rec-652-dup-0","0.9999732375144958","link","febrl4b"
"fs-1231","rec-626-org","0.9999732375144958","link","febrl4a"
"fs-1231","rec-626-dup-0","0.9999732375144958","link","febrl4b"
"fs-1232","rec-515-org","0.9999732375144958","link","febrl4a"
"fs-1232","rec-515-dup-0","0.9999732375144958","link","febrl4b"
"fs-1233","rec-509-org","0.9999732375144958","link","febrl4a"
"fs-1233","rec-509-dup-0","0.9999732375144958","link","febrl4b"
"fs-1234","rec-4854-org","0.9999732375144958","link","febrl4a"
"fs-1234","rec-4854-dup-0","0.9999732375144958","link","febrl4b"
"fs-1235","rec-4851-org","0.9999732375144958","link","febrl4a"
"fs-1235","rec-4851-dup-0","0.9999732375144958","link","febrl4b"
"fs-1236","rec-4828-org","0.9999732375144958","link","febrl4a"
"fs-1236","rec-4828-dup-0","0.9999732375144958","link","febrl4b"
"fs-1237","rec-4771-org","0.9999732375144958","link","febrl4a"
"fs-1237","rec-4771-dup-0","0.9999732375144958","link","febrl4b"
"fs-1238","rec-4324-org","0.9999732375144958","link","febrl4a"
"fs-1238","rec-4324-dup-0","0.9999732375144958","link","febrl4b"
"fs-1239","rec-4028-org","0.9999732375144958","link","febrl4a"
"fs-1239","rec-4028-dup-0","0.9999732375144958","link","febrl4b"
"fs-1240","rec-4025-org","0.9999732375144958","link","febrl4a"
"fs-1240","rec-4025-dup-0","0.9999732375144958","link","febrl4b"
"fs-1241","rec-3934-org","0.9999732375144958","link","febrl4a"
"fs-1241","rec-3934-dup-0","0.9999732375144958","link","febrl4b"
"fs-1242","rec-3853-org","0.9999732375144958","link","febrl4a"
"fs-1242","rec-3853-dup-0","0.9999732375144958","link","febrl4b"
"fs-1243","rec-3825-org","0.9999732375144958","link","febrl4a"
"fs-1243","rec-3825-dup-0","0.9999732375144958","link","febrl4b"
"fs-1244","rec-3668-org","0.9999732375144958","link","febrl4a"
"fs-1244","rec-3668-dup-0","0.9999732375144958","link","febrl4b"
"fs-1245","rec-3379-org","0.9999732375144958","link","febrl4a"
"fs-1245","rec-3379-dup-0","0.9999732375144958","link","febrl4b"
"fs-1246","rec-3354-org","0.9999732375144958","link","febrl4a"
"fs-1246","rec-3354-dup-0","0.9999732375144958","link","febrl4b"
"fs-1247","rec-3263-org","0.9999732375144958","link","febrl4a"
"fs-1247","rec-3263-dup-0","0.9999732375144958","link","febrl4b"
"fs-1248","rec-3164-org","0.9999732375144958","link","febrl4a"
"fs-1248","rec-3164-dup-0","0.9999732375144958","link","febrl4b"
"fs-1249","rec-3124-org","0.9999732375144958","link","febrl4a"
"fs-1249","rec-3124-dup-0","0.9999732375144958","link","febrl4b"
"fs-1250","rec-2918-org","0.9999732375144958","link","febrl4a"
"fs-1250","rec-2918-dup-0","0.9999732375144958","link","febrl4b"
"fs-1251","rec-2697-org","0.9999732375144958","link","febrl4a"
"fs-1251","rec-2697-dup-0","0.9999732375144958","link","febrl4b"
"fs-1252","rec-2692-org","0.9999732375144958","link","febrl4a"
"fs-1252","rec-2692-dup-0","0.9999732375144958","link","febrl4b"
"fs-1253","rec-2561-org","0.9999732375144958","link","febrl4a"
"fs-1253","rec-2561-dup-0","0.9999732375144958","link","febrl4b"
"fs-1254","rec-2533-org","0.9999732375144958","link","febrl4a"
"fs-1254","rec-2533-dup-0","0.9999732375144958","link","febrl4b"
"fs-1255","rec-253-org","0.9999732375144958","link","febrl4a"
"fs-1255","rec-253-dup-0","0.9999732375144958","link","febrl4b"
"fs-1256","rec-240-org","0.9999732375144958","link","febrl4a"
"fs-1256","rec-240-dup-0","0.9999732375144958","link","febrl4b"
"fs-1257","rec-1785-org","0.9999732375144958","link","febrl4a"
"fs-1257","rec-1785-dup-0","0.9999732375144958","link","febrl4b"
"fs-1258","rec-145-org","0.9999732375144958","link","febrl4a"
"fs-1258","rec-145-dup-0","0.9999732375144958","link","febrl4b"
"fs-1259","rec-890-org","0.9999731779098511","link","febrl4a"
"fs-1259","rec-890-dup-0","0.9999731779098511","link","febrl4b"
"fs-1260","rec-4545-org","0.9999731779098511","link","febrl4a"
"fs-1260","rec-4545-dup-0","0.9999731779098511","link","febrl4b"
"fs-1261","rec-4470-org","0.9999731779098511","link","febrl4a"
"fs-1261","rec-4470-dup-0","0.9999731779098511","link","febrl4b"
"fs-1262","rec-1732-org","0.9999731779098511","link","febrl4a"
"fs-1262","rec-1732-dup-0","0.9999731779098511","link","febrl4b"
"fs-1263","rec-4911-org","0.9999731183052063","link","febrl4a"
"fs-1263","rec-4911-dup-0","0.9999731183052063","link","febrl4b"
"fs-1264","rec-4622-org","0.9999731183052063","link","febrl4a"
"fs-1264","rec-4622-dup-0","0.9999731183052063","link","febrl4b"
"fs-1265","rec-4409-org","0.9999731183052063","link","febrl4a"
"fs-1265","rec-4409-dup-0","0.9999731183052063","link","febrl4b"
"fs-1266","rec-435-org","0.9999730587005615","link","febrl4a"
"fs-1266","rec-435-dup-0","0.9999730587005615","link","febrl4b"
"fs-1267","rec-4139-org","0.9999730587005615","link","febrl4a"
"fs-1267","rec-4139-dup-0","0.9999730587005615","link","febrl4b"
"fs-1268","rec-4080-org","0.9999730587005615","link","febrl4a"
"fs-1268","rec-4080-dup-0","0.9999730587005615","link","febrl4b"
"fs-1269","rec-3726-org","0.9999730587005615","link","febrl4a"
"fs-1269","rec-3726-dup-0","0.9999730587005615","link","febrl4b"
"fs-1270","rec-742-org","0.9999729990959167","link","febrl4a"
"fs-1270","rec-742-dup-0","0.9999729990959167","link","febrl4b"
"fs-1271","rec-427-org","0.9999729990959167","link","febrl4a"
"fs-1271","rec-427-dup-0","0.9999729990959167","link","febrl4b"
"fs-1272","rec-4042-org","0.9999729990959167","link","febrl4a"
"fs-1272","rec-4042-dup-0","0.9999729990959167","link","febrl4b"
"fs-1273","rec-3578-org","0.9999729990959167","link","febrl4a"
"fs-1273","rec-3578-dup-0","0.9999729990959167","link","febrl4b"
"fs-1274","rec-3563-org","0.9999729990959167","link","febrl4a"
"fs-1274","rec-3563-dup-0","0.9999729990959167","link","febrl4b"
"fs-1275","rec-3410-org","0.9999729990959167","link","febrl4a"
"fs-1275","rec-3410-dup-0","0.9999729990959167","link","febrl4b"
"fs-1276","rec-3209-org","0.9999729990959167","link","febrl4a"
"fs-1276","rec-3209-dup-0","0.9999729990959167","link","febrl4b"
"fs-1277","rec-3007-org","0.9999729990959167","link","febrl4a"
"fs-1277","rec-3007-dup-0","0.9999729990959167","link","febrl4b"
"fs-1278","rec-1955-org","0.9999729990959167","link","febrl4a"
"fs-1278","rec-1955-dup-0","0.9999729990959167","link","febrl4b"
"fs-1279","rec-1954-org","0.9999729990959167","link","febrl4a"
"fs-1279","rec-1954-dup-0","0.9999729990959167","link","febrl4b"
"fs-1280","rec-1908-org","0.9999729990959167","link","febrl4a"
"fs-1280","rec-1908-dup-0","0.9999729990959167","link","febrl4b"
"fs-1281","rec-1072-org","0.9999729990959167","link","febrl4a"
"fs-1281","rec-1072-dup-0","0.9999729990959167","link","febrl4b"
"fs-1282","rec-4816-org","0.999972939491272","link","febrl4a"
"fs-1282","rec-4816-dup-0","0.999972939491272","link","febrl4b"
"fs-1283","rec-149-org","0.999972939491272","link","febrl4a"
"fs-1283","rec-149-dup-0","0.999972939491272","link","febrl4b"
"fs-1284","rec-4296-org","0.9999728798866272","link","febrl4a"
"fs-1284","rec-4296-dup-0","0.9999728798866272","link","febrl4b"
"fs-1285","rec-536-org","0.9999728202819824","link","febrl4a"
"fs-1285","rec-536-dup-0","0.9999728202819824","link","febrl4b"
"fs-1286","rec-3240-org","0.9999728202819824","link","febrl4a"
"fs-1286","rec-3240-dup-0","0.9999728202819824","link","febrl4b"
"fs-1287","rec-313-org","0.9999727606773376","link","febrl4a"
"fs-1287","rec-313-dup-0","0.9999727606773376","link","febrl4b"
"fs-1288","rec-2829-org","0.9999727606773376","link","febrl4a"
"fs-1288","rec-2829-dup-0","0.9999727606773376","link","febrl4b"
"fs-1289","rec-2451-org","0.9999727606773376","link","febrl4a"
"fs-1289","rec-2451-dup-0","0.9999727606773376","link","febrl4b"
"fs-1290","rec-2390-org","0.9999727606773376","link","febrl4a"
"fs-1290","rec-2390-dup-0","0.9999727606773376","link","febrl4b"
"fs-1291","rec-1291-org","0.9999727606773376","link","febrl4a"
"fs-1291","rec-1291-dup-0","0.9999727606773376","link","febrl4b"
"fs-1292","rec-921-org","0.9999727010726929","link","febrl4a"
"fs-1292","rec-921-dup-0","0.9999727010726929","link","febrl4b"
"fs-1293","rec-4527-org","0.9999727010726929","link","febrl4a"
"fs-1293","rec-4527-dup-0","0.9999727010726929","link","febrl4b"
"fs-1294","rec-4191-org","0.9999727010726929","link","febrl4a"
"fs-1294","rec-4191-dup-0","0.9999727010726929","link","febrl4b"
"fs-1295","rec-3600-org","0.9999727010726929","link","febrl4a"
"fs-1295","rec-3600-dup-0","0.9999727010726929","link","febrl4b"
"fs-1296","rec-3484-org","0.9999727010726929","link","febrl4a"
"fs-1296","rec-3484-dup-0","0.9999727010726929","link","febrl4b"
"fs-1297","rec-245-org","0.9999727010726929","link","febrl4a"
"fs-1297","rec-245-dup-0","0.9999727010726929","link","febrl4b"
"fs-1298","rec-2373-org","0.9999727010726929","link","febrl4a"
"fs-1298","rec-2373-dup-0","0.9999727010726929","link","febrl4b"
"fs-1299","rec-2089-org","0.9999727010726929","link","febrl4a"
"fs-1299","rec-2089-dup-0","0.9999727010726929","link","febrl4b"
"fs-1300","rec-3748-org","0.9999726414680481","link","febrl4a"
"fs-1300","rec-3748-dup-0","0.9999726414680481","link","febrl4b"
"fs-1301","rec-1232-org","0.9999726414680481","link","febrl4a"
"fs-1301","rec-1232-dup-0","0.9999726414680481","link","febrl4b"
"fs-1302","rec-3540-org","0.9999725818634033","link","febrl4a"
"fs-1302","rec-3540-dup-0","0.9999725818634033","link","febrl4b"
"fs-1303","rec-2792-org","0.9999725818634033","link","febrl4a"
"fs-1303","rec-2792-dup-0","0.9999725818634033","link","febrl4b"
"fs-1304","rec-1964-org","0.9999725818634033","link","febrl4a"
"fs-1304","rec-1964-dup-0","0.9999725818634033","link","febrl4b"
"fs-1305","rec-4625-org","0.9999725222587585","link","febrl4a"
"fs-1305","rec-4625-dup-0","0.9999725222587585","link","febrl4b"
"fs-1306","rec-3910-org","0.9999725222587585","link","febrl4a"
"fs-1306","rec-3910-dup-0","0.9999725222587585","link","febrl4b"
"fs-1307","rec-3122-org","0.9999724626541138","link","febrl4a"
"fs-1307","rec-3122-dup-0","0.9999724626541138","link","febrl4b"
"fs-1308","rec-1135-org","0.9999724626541138","link","febrl4a"
"fs-1308","rec-1135-dup-0","0.9999724626541138","link","febrl4b"
"fs-1309","rec-120-org","0.999972403049469","link","febrl4a"
"fs-1309","rec-120-dup-0","0.999972403049469","link","febrl4b"
"fs-1310","rec-202-org","0.9999723434448242","link","febrl4a"
"fs-1310","rec-202-dup-0","0.9999723434448242","link","febrl4b"
"fs-1311","rec-180-org","0.9999723434448242","link","febrl4a"
"fs-1311","rec-180-dup-0","0.9999723434448242","link","febrl4b"
"fs-1312","rec-111-org","0.9999723434448242","link","febrl4a"
"fs-1312","rec-111-dup-0","0.9999723434448242","link","febrl4b"
"fs-1313","rec-47-org","0.9999722838401794","link","febrl4a"
"fs-1313","rec-47-dup-0","0.9999722838401794","link","febrl4b"
"fs-1314","rec-4411-org","0.9999722838401794","link","febrl4a"
"fs-1314","rec-4411-dup-0","0.9999722838401794","link","febrl4b"
"fs-1315","rec-3933-org","0.9999722838401794","link","febrl4a"
"fs-1315","rec-3933-dup-0","0.9999722838401794","link","febrl4b"
"fs-1316","rec-3321-org","0.9999722838401794","link","febrl4a"
"fs-1316","rec-3321-dup-0","0.9999722838401794","link","febrl4b"
"fs-1317","rec-332-org","0.9999722838401794","link","febrl4a"
"fs-1317","rec-332-dup-0","0.9999722838401794","link","febrl4b"
"fs-1318","rec-3295-org","0.9999722838401794","link","febrl4a"
"fs-1318","rec-3295-dup-0","0.9999722838401794","link","febrl4b"
"fs-1319","rec-1648-org","0.9999722838401794","link","febrl4a"
"fs-1319","rec-1648-dup-0","0.9999722838401794","link","febrl4b"
"fs-1320","rec-1215-org","0.9999722838401794","link","febrl4a"
"fs-1320","rec-1215-dup-0","0.9999722838401794","link","febrl4b"
"fs-1321","rec-1005-org","0.9999722838401794","link","febrl4a"
"fs-1321","rec-1005-dup-0","0.9999722838401794","link","febrl4b"
"fs-1322","rec-81-org","0.9999722242355347","link","febrl4a"
"fs-1322","rec-81-dup-0","0.9999722242355347","link","febrl4b"
"fs-1323","rec-359-org","0.9999722242355347","link","febrl4a"
"fs-1323","rec-359-dup-0","0.9999722242355347","link","febrl4b"
